"Index","Collisions"
"8861","1652"
"8862","1703"
"8863","1696"
"8864","2256"
"8865","1627"
"8866","1696"
"8867","1664"
"8868","1618"
"8869","1627"
"8870","1667"
"8871","1686"
"8872","1679"
"8873","1596"
"8874","1620"
"8875","1579"
"8876","1697"
"8877","1695"
"8878","1686"
"8879","1693"
"8880","1841"
"8881","1614"
"8882","1668"
"8883","1687"
"8884","1777"
"8885","1743"
"8886","1910"
"8887","1938"
"8888","2100"
"8889","2151"
"8890","2015"
"8891","1882"
"8892","1815"
"8893","1788"
"8894","1724"
"8895","1655"
"8896","2976"
"8897","1591"
"8898","1619"
"8899","1623"
"8900","1609"
"8901","1644"
"8902","1613"
"8903","1654"
"8904","1639"
"8905","1706"
"8906","1646"
"8907","1633"
"8908","1615"
"8909","1638"
"8910","1636"
"8911","1693"
"8912","1865"
"8913","1614"
"8914","1601"
"8915","1643"
"8916","1635"
"8917","1658"
"8918","1650"
"8919","1666"
"8920","1686"
"8921","1649"
"8922","1645"
"8923","1695"
"8924","1653"
"8925","1610"
"8926","1665"
"8927","1687"
"8928","2286"
"8929","1659"
"8930","1663"
"8931","1648"
"8932","1677"
"8933","1701"
"8934","1623"
"8935","1703"
"8936","1602"
"8937","1610"
"8938","1682"
"8939","1640"
"8940","1653"
"8941","1658"
"8942","1630"
"8943","1601"
"8944","1880"
"8945","1701"
"8946","1693"
"8947","1669"
"8948","1664"
"8949","1672"
"8950","1655"
"8951","1604"
"8952","1654"
"8953","1653"
"8954","1702"
"8955","1680"
"8956","1707"
"8957","1654"
"8958","1648"
"8959","1655"
"8960","5604"
"8961","1640"
"8962","1685"
"8963","1675"
"8964","1681"
"8965","1667"
"8966","1674"
"8967","1651"
"8968","1706"
"8969","1700"
"8970","1622"
"8971","1710"
"8972","1671"
"8973","1668"
"8974","1615"
"8975","1656"
"8976","1804"
"8977","1628"
"8978","1671"
"8979","1652"
"8980","1690"
"8981","1604"
"8982","1700"
"8983","1669"
"8984","1693"
"8985","1643"
"8986","1677"
"8987","1734"
"8988","1692"
"8989","1646"
"8990","1648"
"8991","1624"
"8992","2216"
"8993","1676"
"8994","1648"
"8995","1616"
"8996","1651"
"8997","1640"
"8998","1644"
"8999","1698"
"9000","1621"
"9001","1661"
"9002","1628"
"9003","1606"
"9004","1676"
"9005","1584"
"9006","1653"
"9007","1629"
"9008","1838"
"9009","1670"
"9010","1658"
"9011","1637"
"9012","1664"
"9013","1690"
"9014","1645"
"9015","1688"
"9016","1655"
"9017","1660"
"9018","1618"
"9019","1671"
"9020","1625"
"9021","1672"
"9022","1769"
"9023","1697"
"9024","3022"
"9025","1679"
"9026","1722"
"9027","1677"
"9028","1691"
"9029","1634"
"9030","1670"
"9031","1677"
"9032","1672"
"9033","1596"
"9034","1661"
"9035","1625"
"9036","1693"
"9037","1633"
"9038","1688"
"9039","1659"
"9040","1800"
"9041","1711"
"9042","1646"
"9043","1625"
"9044","1700"
"9045","1715"
"9046","1621"
"9047","1640"
"9048","1709"
"9049","1718"
"9050","1668"
"9051","1656"
"9052","1624"
"9053","1650"
"9054","1599"
"9055","1611"
"9056","2241"
"9057","1703"
"9058","1662"
"9059","1658"
"9060","1675"
"9061","1673"
"9062","1659"
"9063","1665"
"9064","1648"
"9065","1644"
"9066","1652"
"9067","1630"
"9068","1634"
"9069","1667"
"9070","1633"
"9071","1597"
"9072","1866"
"9073","1687"
"9074","1648"
"9075","1691"
"9076","1697"
"9077","1627"
"9078","1672"
"9079","1631"
"9080","1586"
"9081","1625"
"9082","1599"
"9083","1699"
"9084","1704"
"9085","1632"
"9086","1654"
"9087","1695"
"9088","3815"
"9089","1640"
"9090","1638"
"9091","1645"
"9092","1692"
"9093","1633"
"9094","1637"
"9095","1701"
"9096","1652"
"9097","1613"
"9098","1625"
"9099","1659"
"9100","1726"
"9101","1720"
"9102","1669"
"9103","1644"
"9104","1888"
"9105","1637"
"9106","1603"
"9107","1741"
"9108","1632"
"9109","1672"
"9110","1681"
"9111","1639"
"9112","1675"
"9113","1667"
"9114","1626"
"9115","1653"
"9116","1672"
"9117","1715"
"9118","1728"
"9119","1728"
"9120","2212"
"9121","1694"
"9122","1655"
"9123","1705"
"9124","1582"
"9125","1710"
"9126","1713"
"9127","1716"
"9128","1775"
"9129","1675"
"9130","1708"
"9131","1634"
"9132","1710"
"9133","1564"
"9134","1645"
"9135","1691"
"9136","1824"
"9137","1610"
"9138","1625"
"9139","1644"
"9140","1622"
"9141","1676"
"9142","1628"
"9143","1665"
"9144","1721"
"9145","1656"
"9146","1646"
"9147","1636"
"9148","1727"
"9149","1610"
"9150","1621"
"9151","1666"
"9152","3059"
"9153","1697"
"9154","1733"
"9155","1742"
"9156","1660"
"9157","1652"
"9158","1719"
"9159","1622"
"9160","1711"
"9161","1734"
"9162","1723"
"9163","1739"
"9164","1754"
"9165","1618"
"9166","1736"
"9167","1680"
"9168","1784"
"9169","1617"
"9170","1676"
"9171","1655"
"9172","1668"
"9173","1675"
"9174","1716"
"9175","1699"
"9176","1729"
"9177","1640"
"9178","1663"
"9179","1647"
"9180","1665"
"9181","1634"
"9182","1672"
"9183","1710"
"9184","2244"
"9185","1681"
"9186","1665"
"9187","1661"
"9188","1686"
"9189","1682"
"9190","1649"
"9191","1657"
"9192","1649"
"9193","1636"
"9194","1670"
"9195","1685"
"9196","1615"
"9197","1639"
"9198","1700"
"9199","1647"
"9200","1819"
"9201","1671"
"9202","1660"
"9203","1667"
"9204","1660"
"9205","1674"
"9206","1670"
"9207","1685"
"9208","1701"
"9209","1717"
"9210","1637"
"9211","1651"
"9212","1650"
"9213","1716"
"9214","1657"
"9215","1633"
"9216","6778"
"9217","1668"
"9218","1630"
"9219","1661"
"9220","1648"
"9221","1679"
"9222","1636"
"9223","1610"
"9224","1696"
"9225","1627"
"9226","1629"
"9227","1723"
"9228","1729"
"9229","1658"
"9230","1729"
"9231","1712"
"9232","1897"
"9233","1723"
"9234","1700"
"9235","1637"
"9236","1563"
"9237","1701"
"9238","1660"
"9239","1696"
"9240","1660"
"9241","1645"
"9242","1715"
"9243","1633"
"9244","1606"
"9245","1645"
"9246","1667"
"9247","1640"
"9248","2256"
"9249","1696"
"9250","1622"
"9251","1662"
"9252","1619"
"9253","1645"
"9254","1679"
"9255","1690"
"9256","1730"
"9257","1643"
"9258","1665"
"9259","1644"
"9260","1643"
"9261","1657"
"9262","1659"
"9263","1701"
"9264","1887"
"9265","1627"
"9266","1649"
"9267","1588"
"9268","1614"
"9269","1746"
"9270","1675"
"9271","1651"
"9272","1643"
"9273","1656"
"9274","1629"
"9275","1707"
"9276","1647"
"9277","1611"
"9278","1664"
"9279","1636"
"9280","2980"
"9281","1701"
"9282","1641"
"9283","1657"
"9284","1624"
"9285","1662"
"9286","1660"
"9287","1617"
"9288","1672"
"9289","1732"
"9290","1683"
"9291","1661"
"9292","1705"
"9293","1632"
"9294","1662"
"9295","1628"
"9296","1956"
"9297","1715"
"9298","1617"
"9299","1708"
"9300","1685"
"9301","1695"
"9302","1611"
"9303","1704"
"9304","1653"
"9305","1639"
"9306","1668"
"9307","1711"
"9308","1718"
"9309","1631"
"9310","1704"
"9311","1682"
"9312","2262"
"9313","1746"
"9314","1644"
"9315","1708"
"9316","1659"
"9317","1685"
"9318","1694"
"9319","1673"
"9320","1726"
"9321","1668"
"9322","1687"
"9323","1718"
"9324","1660"
"9325","1665"
"9326","1701"
"9327","1685"
"9328","1855"
"9329","1620"
"9330","1626"
"9331","1694"
"9332","1820"
"9333","1865"
"9334","1737"
"9335","1720"
"9336","1693"
"9337","1653"
"9338","1616"
"9339","1633"
"9340","1668"
"9341","1624"
"9342","1666"
"9343","1717"
"9344","3854"
"9345","1698"
"9346","1661"
"9347","1652"
"9348","1694"
"9349","1665"
"9350","1771"
"9351","1655"
"9352","1759"
"9353","1759"
"9354","1721"
"9355","1657"
"9356","1641"
"9357","1699"
"9358","1635"
"9359","1645"
"9360","1875"
"9361","1670"
"9362","1665"
"9363","1653"
"9364","1638"
"9365","1688"
"9366","1711"
"9367","1708"
"9368","1664"
"9369","1714"
"9370","1667"
"9371","1673"
"9372","1722"
"9373","1723"
"9374","1684"
"9375","1711"
"9376","2273"
"9377","1657"
"9378","1646"
"9379","1665"
"9380","1700"
"9381","1649"
"9382","1635"
"9383","1673"
"9384","1643"
"9385","1664"
"9386","1653"
"9387","1687"
"9388","1686"
"9389","1620"
"9390","1688"
"9391","1714"
"9392","1856"
"9393","1705"
"9394","1648"
"9395","1681"
"9396","1648"
"9397","1678"
"9398","1632"
"9399","1648"
"9400","1702"
"9401","1617"
"9402","1655"
"9403","1692"
"9404","1656"
"9405","1624"
"9406","1639"
"9407","1717"
"9408","3034"
"9409","1658"
"9410","1683"
"9411","1743"
"9412","1704"
"9413","1662"
"9414","1648"
"9415","1686"
"9416","1663"
"9417","1632"
"9418","1682"
"9419","1612"
"9420","1655"
"9421","1673"
"9422","1644"
"9423","1692"
"9424","1847"
"9425","1700"
"9426","1693"
"9427","1650"
"9428","1667"
"9429","1639"
"9430","1681"
"9431","1649"
"9432","1685"
"9433","1626"
"9434","1666"
"9435","1653"
"9436","1687"
"9437","1663"
"9438","1751"
"9439","1682"
"9440","2275"
"9441","1654"
"9442","1668"
"9443","1646"
"9444","1667"
"9445","1665"
"9446","1683"
"9447","1739"
"9448","1703"
"9449","1664"
"9450","1646"
"9451","1614"
"9452","1665"
"9453","1720"
"9454","1705"
"9455","1620"
"9456","1857"
"9457","1669"
"9458","1713"
"9459","1683"
"9460","1667"
"9461","1685"
"9462","1665"
"9463","1708"
"9464","1737"
"9465","1690"
"9466","1602"
"9467","1626"
"9468","1643"
"9469","1735"
"9470","1650"
"9471","1642"
"9472","5591"
"9473","1624"
"9474","1635"
"9475","1705"
"9476","1656"
"9477","1626"
"9478","1698"
"9479","1721"
"9480","1667"
"9481","1630"
"9482","1640"
"9483","1664"
"9484","1668"
"9485","1664"
"9486","1653"
"9487","1742"
"9488","1862"
"9489","1702"
"9490","1688"
"9491","1639"
"9492","1655"
"9493","1652"
"9494","1688"
"9495","1581"
"9496","1757"
"9497","1633"
"9498","1654"
"9499","1684"
"9500","1705"
"9501","1666"
"9502","1677"
"9503","1640"
"9504","2252"
"9505","1683"
"9506","1712"
"9507","1638"
"9508","1656"
"9509","1642"
"9510","1624"
"9511","1676"
"9512","1652"
"9513","1664"
"9514","1739"
"9515","1702"
"9516","1622"
"9517","1770"
"9518","1684"
"9519","1623"
"9520","1899"
"9521","1707"
"9522","1758"
"9523","1882"
"9524","1915"
"9525","1805"
"9526","1697"
"9527","1632"
"9528","1643"
"9529","1645"
"9530","1623"
"9531","1691"
"9532","1658"
"9533","1634"
"9534","1689"
"9535","1633"
"9536","3087"
"9537","1666"
"9538","1728"
"9539","1707"
"9540","1721"
"9541","1693"
"9542","1678"
"9543","1678"
"9544","1686"
"9545","1683"
"9546","1674"
"9547","1653"
"9548","1732"
"9549","1703"
"9550","1627"
"9551","1749"
"9552","1944"
"9553","1699"
"9554","1583"
"9555","1680"
"9556","1698"
"9557","1655"
"9558","1637"
"9559","1667"
"9560","1688"
"9561","1610"
"9562","1664"
"9563","1647"
"9564","1700"
"9565","1648"
"9566","1685"
"9567","1669"
"9568","2243"
"9569","1598"
"9570","1631"
"9571","1686"
"9572","1652"
"9573","1655"
"9574","1687"
"9575","1645"
"9576","1656"
"9577","1683"
"9578","1674"
"9579","1668"
"9580","1619"
"9581","1704"
"9582","1646"
"9583","1641"
"9584","1859"
"9585","1678"
"9586","1643"
"9587","1664"
"9588","1682"
"9589","1617"
"9590","1667"
"9591","1677"
"9592","1710"
"9593","1620"
"9594","1658"
"9595","1688"
"9596","1645"
"9597","1654"
"9598","1698"
"9599","1678"
"9600","3846"
"9601","1611"
"9602","1679"
"9603","1591"
"9604","1648"
"9605","1644"
"9606","1619"
"9607","1660"
"9608","1721"
"9609","1659"
"9610","1688"
"9611","1643"
"9612","1668"
"9613","1723"
"9614","1671"
"9615","1704"
"9616","1842"
"9617","1561"
"9618","1684"
"9619","1638"
"9620","1658"
"9621","1671"
"9622","1701"
"9623","1808"
"9624","1703"
"9625","1768"
"9626","1667"
"9627","1669"
"9628","1629"
"9629","1738"
"9630","1706"
"9631","1620"
"9632","2269"
"9633","1653"
"9634","1694"
"9635","1677"
"9636","1660"
"9637","1650"
"9638","1692"
"9639","1709"
"9640","1657"
"9641","1644"
"9642","1646"
"9643","1672"
"9644","1655"
"9645","1693"
"9646","1682"
"9647","1651"
"9648","1936"
"9649","1698"
"9650","1628"
"9651","1704"
"9652","1615"
"9653","1661"
"9654","1653"
"9655","1722"
"9656","1612"
"9657","1592"
"9658","1680"
"9659","1711"
"9660","1670"
"9661","1687"
"9662","1641"
"9663","1656"
"9664","3011"
"9665","1649"
"9666","1576"
"9667","1728"
"9668","1720"
"9669","1713"
"9670","1726"
"9671","1599"
"9672","1641"
"9673","1645"
"9674","1663"
"9675","1621"
"9676","1672"
"9677","1753"
"9678","1696"
"9679","1665"
"9680","1904"
"9681","1651"
"9682","1642"
"9683","1634"
"9684","1606"
"9685","1653"
"9686","1706"
"9687","1698"
"9688","1669"
"9689","1732"
"9690","1669"
"9691","1651"
"9692","1716"
"9693","1621"
"9694","1720"
"9695","1745"
"9696","2346"
"9697","1768"
"9698","1742"
"9699","1570"
"9700","1683"
"9701","1664"
"9702","1645"
"9703","1633"
"9704","1687"
"9705","1614"
"9706","1641"
"9707","1670"
"9708","1650"
"9709","1685"
"9710","1643"
"9711","1640"
"9712","1879"
"9713","1697"
"9714","1630"
"9715","1723"
"9716","1652"
"9717","1603"
"9718","1682"
"9719","1614"
"9720","1679"
"9721","1578"
"9722","1624"
"9723","1668"
"9724","1706"
"9725","1656"
"9726","1674"
"9727","1665"
"9728","5611"
"9729","1643"
"9730","1628"
"9731","1612"
"9732","1671"
"9733","1642"
"9734","1702"
"9735","1639"
"9736","1686"
"9737","1682"
"9738","1649"
"9739","1707"
"9740","1627"
"9741","1647"
"9742","1662"
"9743","1659"
"9744","1850"
"9745","1686"
"9746","1637"
"9747","1674"
"9748","1648"
"9749","1663"
"9750","1714"
"9751","1660"
"9752","1723"
"9753","1583"
"9754","1612"
"9755","1677"
"9756","1659"
"9757","1686"
"9758","1664"
"9759","1670"
"9760","2298"
"9761","1638"
"9762","1687"
"9763","1638"
"9764","1649"
"9765","1653"
"9766","1641"
"9767","1672"
"9768","1683"
"9769","1639"
"9770","1653"
"9771","1663"
"9772","1633"
"9773","1637"
"9774","1673"
"9775","1601"
"9776","1802"
"9777","1711"
"9778","1698"
"9779","1651"
"9780","1661"
"9781","1656"
"9782","1652"
"9783","1710"
"9784","1630"
"9785","1707"
"9786","1681"
"9787","1694"
"9788","1651"
"9789","1639"
"9790","1640"
"9791","1619"
"9792","3066"
"9793","1641"
"9794","1694"
"9795","1624"
"9796","1804"
"9797","1659"
"9798","1629"
"9799","1636"
"9800","1706"
"9801","1660"
"9802","1678"
"9803","1598"
"9804","1681"
"9805","1674"
"9806","1700"
"9807","1588"
"9808","1808"
"9809","1615"
"9810","1658"
"9811","1669"
"9812","1533"
"9813","1691"
"9814","1628"
"9815","1637"
"9816","1727"
"9817","1674"
"9818","1658"
"9819","1626"
"9820","1713"
"9821","1650"
"9822","1664"
"9823","1604"
"9824","2290"
"9825","1725"
"9826","1629"
"9827","1638"
"9828","1696"
"9829","1587"
"9830","1624"
"9831","1659"
"9832","1685"
"9833","1669"
"9834","1645"
"9835","1686"
"9836","1695"
"9837","1668"
"9838","1643"
"9839","1696"
"9840","1882"
"9841","1707"
"9842","1612"
"9843","1649"
"9844","1668"
"9845","1660"
"9846","1631"
"9847","1596"
"9848","1727"
"9849","1729"
"9850","1674"
"9851","1660"
"9852","1660"
"9853","1645"
"9854","1611"
"9855","1618"
"9856","3833"
"9857","1635"
"9858","1646"
"9859","1700"
"9860","1663"
"9861","1671"
"9862","1668"
"9863","1644"
"9864","1633"
"9865","1673"
"9866","1634"
"9867","1711"
"9868","1622"
"9869","1585"
"9870","1645"
"9871","1576"
"9872","1776"
"9873","1708"
"9874","1636"
"9875","1617"
"9876","1646"
"9877","1643"
"9878","1639"
"9879","1646"
"9880","1592"
"9881","1631"
"9882","1676"
"9883","1656"
"9884","1717"
"9885","1648"
"9886","1651"
"9887","1671"
"9888","2230"
"9889","1718"
"9890","1733"
"9891","1611"
"9892","1623"
"9893","1641"
"9894","1706"
"9895","1612"
"9896","1678"
"9897","1692"
"9898","1635"
"9899","1632"
"9900","1658"
"9901","1664"
"9902","1676"
"9903","1637"
"9904","1762"
"9905","1700"
"9906","1688"
"9907","1691"
"9908","1685"
"9909","1699"
"9910","1602"
"9911","1664"
"9912","1684"
"9913","1675"
"9914","1664"
"9915","1694"
"9916","1647"
"9917","1568"
"9918","1590"
"9919","1614"
"9920","3042"
"9921","1685"
"9922","1634"
"9923","1602"
"9924","1666"
"9925","1574"
"9926","1719"
"9927","1677"
"9928","1675"
"9929","1641"
"9930","1706"
"9931","1621"
"9932","1618"
"9933","1618"
"9934","1635"
"9935","1620"
"9936","1852"
"9937","1654"
"9938","1675"
"9939","1630"
"9940","1723"
"9941","1642"
"9942","1666"
"9943","1657"
"9944","1667"
"9945","1730"
"9946","1608"
"9947","1658"
"9948","1624"
"9949","1659"
"9950","1756"
"9951","1696"
"9952","2261"
"9953","1679"
"9954","1603"
"9955","1688"
"9956","1621"
"9957","1616"
"9958","1632"
"9959","1731"
"9960","1699"
"9961","1724"
"9962","1633"
"9963","1663"
"9964","1668"
"9965","1651"
"9966","1770"
"9967","1636"
"9968","1851"
"9969","1693"
"9970","1683"
"9971","1697"
"9972","1619"
"9973","1641"
"9974","1641"
"9975","1577"
"9976","1613"
"9977","1684"
"9978","1648"
"9979","1592"
"9980","1611"
"9981","1673"
"9982","1709"
"9983","1680"
"9984","5558"
"9985","1644"
"9986","1665"
"9987","1699"
"9988","1733"
"9989","1639"
"9990","1644"
"9991","1611"
"9992","1611"
"9993","1656"
"9994","1658"
"9995","1705"
"9996","1739"
"9997","1783"
"9998","1930"
"9999","1962"
